Row ID,Order ID,Customer ID,Customer Name,City,Postal Code,Product ID,Product Name,Sales
4380,CA-2016-140830,PS-18970,Paul Stevenson,Henderson,42420,OFF-EN-10002831,Tyvek  Top-Opening Peel & Seel  Envelopes; Gray,71.88
4381,CA-2016-152891,TB-21625,Trudy Brown,San Francisco,94110,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45
4382,CA-2016-152891,TB-21625,Trudy Brown,San Francisco,94110,FUR-TA-10001857,Balt Solid Wood Rectangular Table,253.18
4383,US-2016-122784,RA-19915,Russell Applegate,Highland Park,60035,OFF-BI-10000546,Avery Durable Binders,2.88
4384,US-2016-122784,RA-19915,Russell Applegate,Highland Park,60035,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.94
4385,US-2016-122784,RA-19915,Russell Applegate,Highland Park,60035,TEC-PH-10001557,Pyle PMP37LED,153.58
4386,US-2016-122784,RA-19915,Russell Applegate,Highland Park,60035,FUR-BO-10002545,Atlantic Metals Mobile 3-Shelf Bookcases; Custom Colors,913.43
4387,CA-2017-156811,BP-11095,Bart Pistole,San Francisco,94122,OFF-AP-10001366,Staple holder,43.92
4388,CA-2017-156811,BP-11095,Bart Pistole,San Francisco,94122,OFF-BI-10001628,"""Acco Data Flex Cable Posts For Top & Bottom Load Binders; 6"""" Capacity""",25.03
4389,CA-2018-111556,CD-11920,Carlos Daly,New York City,10035,OFF-PA-10003651,Xerox 1968,46.76
439,CA-2018-130043,BB-11545,Brenda Bowman,Houston,77070,OFF-PA-10002230,Xerox 1897,31.87
4390,CA-2018-111556,CD-11920,Carlos Daly,New York City,10035,FUR-BO-10003159,Sauder Camden County Collection Libraries; Planked Cherry Finish,183.97
4391,CA-2018-111556,CD-11920,Carlos Daly,New York City,10035,TEC-PH-10001459,Samsung Galaxy Mega 6.3,1259.97
4392,CA-2018-111556,CD-11920,Carlos Daly,New York City,10035,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,68.97
4393,CA-2017-108868,KB-16585,Ken Black,Dallas,75081,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.37
4394,CA-2017-108868,KB-16585,Ken Black,Dallas,75081,TEC-PH-10000923,Belkin SportFit Armband For iPhone 5s/5c; Fuchsia,59.96
4395,CA-2015-142965,SW-20245,Scot Wooten,Springfield,45503,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,25.98
4396,CA-2015-142965,SW-20245,Scot Wooten,Springfield,45503,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,27.36
4397,CA-2017-148740,AH-10690,Anna HÃ¤berlin,San Diego,92024,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,361.38
4398,US-2015-138758,JL-15835,John Lee,Philadelphia,19120,FUR-CH-10002880,Global High-Back Leather Tilter; Burgundy,172.19
4399,US-2015-138758,JL-15835,John Lee,Philadelphia,19120,FUR-FU-10003039,"""Howard Miller 11-1/2"""" Diameter Grantwood Wall Clock""",69.01
44,CA-2018-139619,ES-14080,Erin Smith,Melbourne,32935,OFF-ST-10003282,Advantus 10-Drawer Portable Organizer; Chrome Metal Frame; Smoke Drawers,95.62
440,CA-2018-157252,CV-12805,Cynthia Voltz,New York City,10024,FUR-CH-10003396,Global Deluxe Steno Chair,207.85
4400,CA-2017-131737,GZ-14470,Gary Zandusky,Columbia,21044,OFF-EN-10003055,Blue String-Tie & Button Interoffice Envelopes; 10 x 13,199.9
4401,CA-2017-131737,GZ-14470,Gary Zandusky,Columbia,21044,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95
4402,CA-2017-131737,GZ-14470,Gary Zandusky,Columbia,21044,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,971.5
4403,CA-2017-114538,RC-19825,Roy Collins,Colorado Springs,80906,OFF-AR-10002445,SANFORD Major Accent Highlighters,11.33
4404,CA-2015-127936,CL-12565,Clay Ludtke,New York City,10009,OFF-AR-10002445,SANFORD Major Accent Highlighters,21.24
4405,CA-2016-164336,MW-18220,Mitch Webber,Philadelphia,19140,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,34.8
4406,CA-2016-164336,MW-18220,Mitch Webber,Philadelphia,19140,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,38.98
4407,CA-2017-100041,BF-10975,Barbara Fisher,Columbus,47201,OFF-PA-10001622,"""Ampad Poly Cover Wirebound Steno Book; 6"""" x 9"""" Assorted Colors; Gregg Ruled""",9.08
4408,CA-2017-100041,BF-10975,Barbara Fisher,Columbus,47201,OFF-PA-10000418,Xerox 189,314.55
4409,CA-2017-100041,BF-10975,Barbara Fisher,Columbus,47201,OFF-BI-10000343,"""Pressboard Covers with Storage Hooks; 9 1/2"""" x 11""""; Light Blue""",4.91
441,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,FUR-FU-10000246,Aluminum Document Frame,12.22
4410,US-2015-154879,SN-20710,Steve Nguyen,Los Angeles,90004,OFF-LA-10004425,Staple-on labels,5.78
4411,US-2015-154879,SN-20710,Steve Nguyen,Los Angeles,90004,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,107.94
4412,CA-2015-130624,TB-21280,Toby Braunhardt,New York City,10024,OFF-PA-10003883,"""Message Book; Phone; Wirebound Standard Line Memo; 2 3/4"""" X 5""""""",19.65
4413,CA-2015-130624,TB-21280,Toby Braunhardt,New York City,10024,TEC-PH-10003963,GE 2-Jack Phone Line Splitter,617.97
4414,CA-2015-130624,TB-21280,Toby Braunhardt,New York City,10024,OFF-AP-10001303,Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day; Extended Life Filter,59.7
4415,CA-2018-132339,JB-15400,Jennifer Braxton,Lawrence,1841,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,387.99
4416,CA-2015-153983,AH-10210,Alan Hwang,San Francisco,94122,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92
4417,CA-2015-153983,AH-10210,Alan Hwang,San Francisco,94122,OFF-FA-10003495,Staples,30.4
4418,CA-2018-112900,KL-16645,Ken Lonsdale,Detroit,48205,OFF-BI-10002867,GBC Recycled Regency Composition Covers,478.24
4419,CA-2015-160157,MH-17455,Mark Hamilton,Hamilton,45011,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.85
442,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94
4420,CA-2015-139633,EC-14050,Erin Creighton,Columbus,43229,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.48
4421,CA-2016-163090,GH-14665,Greg Hansen,Chicago,60610,OFF-SU-10002537,Acme Box Cutter Scissors,40.92
4422,CA-2015-117016,SC-20095,Sanjit Chand,Margate,33063,OFF-AR-10001374,BIC Brite Liner Highlighters; Chisel Tip,15.55
4423,CA-2018-159464,TB-21355,Todd Boyes,Sandy Springs,30328,OFF-AP-10001492,Acco Six-Outlet Power Strip; 4' Cord Length,17.24
4424,CA-2018-159464,TB-21355,Todd Boyes,Sandy Springs,30328,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,302.94
4425,CA-2018-159464,TB-21355,Todd Boyes,Sandy Springs,30328,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75
4426,CA-2018-159464,TB-21355,Todd Boyes,Sandy Springs,30328,OFF-BI-10000315,Poly Designer Cover & Back,113.94
4427,CA-2018-159464,TB-21355,Todd Boyes,Sandy Springs,30328,TEC-PH-10002350,Apple EarPods with Remote and Mic,55.98
4428,US-2018-103226,DW-13195,David Wiener,Albuquerque,87105,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18
4429,CA-2018-119452,CL-12565,Clay Ludtke,Tulsa,74133,FUR-CH-10004495,Global Leather and Oak Executive Chair; Black,1805.88
443,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
4430,CA-2018-147725,LT-17110,Liz Thompson,Orange,7050,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
4431,CA-2017-168893,AP-10915,Arthur Prichep,Henderson,42420,OFF-FA-10002280,Advantus Plastic Paper Clips,20
4432,CA-2017-168893,AP-10915,Arthur Prichep,Henderson,42420,OFF-AR-10001770,Economy #2 Pencils,7.98
4433,CA-2017-168893,AP-10915,Arthur Prichep,Henderson,42420,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,24.1
4434,CA-2017-168893,AP-10915,Arthur Prichep,Henderson,42420,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,8.75
4435,CA-2017-168893,AP-10915,Arthur Prichep,Henderson,42420,FUR-TA-10003392,Global Adaptabilities Conference Tables,842.94
4436,CA-2017-163398,CB-12415,Christy Brittain,Chicago,60653,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,2.18
4437,CA-2017-163398,CB-12415,Christy Brittain,Chicago,60653,OFF-AR-10003217,Newell 316,27.38
4438,CA-2017-163398,CB-12415,Christy Brittain,Chicago,60653,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.41
4439,CA-2017-162726,MT-17815,Meg Tillman,Port Arthur,77642,OFF-PA-10001972,Xerox 214,10.37
444,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,OFF-PA-10002222,"""Xerox Color Copier Paper; 11"""" x 17""""; Ream""",91.36
4440,CA-2017-162726,MT-17815,Meg Tillman,Port Arthur,77642,OFF-PA-10004041,"""It's Hot Message Books with Stickers; 2 3/4"""" x 5""""""",23.68
4441,US-2017-111290,DK-13375,Dennis Kane,Westland,48185,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,109.95
4442,US-2017-111290,DK-13375,Dennis Kane,Westland,48185,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,965.85
4443,US-2017-111290,DK-13375,Dennis Kane,Westland,48185,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,29.2
4444,US-2017-111290,DK-13375,Dennis Kane,Westland,48185,OFF-PA-10002262,Xerox 192,32.4
4445,US-2015-147704,SR-20740,Steven Roelle,Bloomington,47401,OFF-EN-10004483,#10 White Business Envelopes;4 1/8 x 9 1/2,78.35
4446,US-2015-147704,SR-20740,Steven Roelle,Bloomington,47401,OFF-PA-10003270,Xerox 1954,31.68
4447,US-2015-147704,SR-20740,Steven Roelle,Bloomington,47401,OFF-BI-10001634,Wilson Jones Active Use Binders,29.12
4448,US-2015-147704,SR-20740,Steven Roelle,Bloomington,47401,OFF-ST-10000675,File Shuttle II and Handi-File; Black,169.45
4449,CA-2016-121965,LH-17155,Logan Haushalter,Los Angeles,90032,FUR-FU-10000732,Eldon 200 Class Desk Accessories,12.56
445,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,242.94
4450,CA-2016-121965,LH-17155,Logan Haushalter,Los Angeles,90032,OFF-PA-10004355,Xerox 231,6.48
4451,CA-2016-121965,LH-17155,Logan Haushalter,Los Angeles,90032,OFF-EN-10000056,Cameo Buff Policy Envelopes,186.69
4452,CA-2017-147137,AA-10645,Anna Andreadi,San Francisco,94109,FUR-FU-10000221,Master Caster Door Stop; Brown,25.4
4453,CA-2017-147137,AA-10645,Anna Andreadi,San Francisco,94109,OFF-EN-10003567,"""Inter-Office Recycled Envelopes; Brown Kraft; Button-String;10"""" x 13"""" ; 100/Box""",43.96
4454,CA-2017-147137,AA-10645,Anna Andreadi,San Francisco,94109,FUR-BO-10001811,Atlantic Metals Mobile 5-Shelf Bookcases; Custom Colors,1279.17
4455,CA-2017-147137,AA-10645,Anna Andreadi,San Francisco,94109,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,27.92
4456,US-2016-146745,AS-10630,Ann Steele,San Francisco,94110,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,129.57
4457,US-2016-146745,AS-10630,Ann Steele,San Francisco,94110,OFF-BI-10003274,Avery Durable Slant Ring Binders; No Labels,6.37
4458,CA-2018-115175,MC-17575,Matt Collins,San Jose,95123,OFF-PA-10001878,Xerox 1891,244.55
4459,CA-2018-105851,SE-20110,Sanjit Engle,Denver,80219,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,1332.5
446,CA-2017-115756,PK-19075,Pete Kriz,Detroit,48227,OFF-LA-10001317,Avery 520,22.05
4460,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,32.78
4461,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,OFF-ST-10001522,Gould Plastics 18-Pocket Panel Bin; 34w x 5-1/4d x 20-1/2h,147.18
4462,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,54.38
4463,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,76.78
4464,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,OFF-PA-10003022,Xerox 1992,14.35
4465,US-2018-125717,DS-13030,Darrin Sayre,Aurora,80013,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.79
4466,CA-2016-163895,NS-18640,Noel Staavos,Boise,83704,OFF-BI-10004970,"""ACCOHIDE 3-Ring Binder; Blue; 1""""""",3.3
4467,CA-2018-168641,KA-16525,Kelly Andreada,New York City,10035,OFF-AR-10003759,Crayola Anti Dust Chalk; 12/Pack,16.38
4468,CA-2018-168641,KA-16525,Kelly Andreada,New York City,10035,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,167.96
4469,CA-2018-168641,KA-16525,Kelly Andreada,New York City,10035,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.57
447,CA-2018-154214,TB-21595,Troy Blackwell,Columbus,47201,FUR-FU-10000206,GE General Purpose; Extra Long Life; Showcase & Floodlight Incandescent Bulbs,2.91
4470,CA-2018-168641,KA-16525,Kelly Andreada,New York City,10035,OFF-PA-10001972,Xerox 214,12.96
4471,CA-2018-156895,DJ-13510,Don Jones,Philadelphia,19140,FUR-CH-10003535,Global Armless Task Chair; Royal Blue,128.06
4472,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,FUR-CH-10003774,Global Wood Trimmed Manager's Task Chair; Khaki,63.69
4473,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,239.98
4474,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,344.22
4475,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,OFF-PA-10002787,Xerox 227,15.55
4476,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.25
4477,CA-2018-121300,MG-17680,Maureen Gastineau,Mentor,44060,OFF-PA-10002606,Xerox 1928,8.45
4478,CA-2018-130211,BD-11620,Brian DeCherney,Lawton,73505,OFF-ST-10000129,Fellowes Recycled Storage Drawers,333.09
4479,CA-2018-130211,BD-11620,Brian DeCherney,Lawton,73505,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,248.98
448,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,OFF-AR-10000588,Newell 345,59.52
4480,CA-2015-147235,CD-11920,Carlos Daly,New York City,10024,OFF-PA-10004948,Xerox 190,24.9
4481,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-FA-10001561,Stockwell Push Pins,15.26
4482,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,43.32
4483,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-BI-10003981,"""Avery Durable Plastic 1"""" Binders""",43.58
4484,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-PA-10001725,Xerox 1892,116.28
4485,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,9.3
4486,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-PA-10000477,Xerox 22,19.44
4487,CA-2017-109365,XP-21865,Xylona Preis,Los Angeles,90049,OFF-PA-10004359,Multicolor Computer Printout Paper,314.55
4488,CA-2016-162621,CA-12055,Cathy Armstrong,Houston,77036,OFF-BI-10000962,"""Acco Flexible ACCOHIDE Square Ring Data Binder; Dark Blue; 11 1/2"""" X 14"""" 7/8""""""",16.27
4489,CA-2016-162621,CA-12055,Cathy Armstrong,Houston,77036,OFF-SU-10003567,Stiletto Hand Letter Openers,69.12
449,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94
4490,CA-2016-162621,CA-12055,Cathy Armstrong,Houston,77036,OFF-BI-10003708,"""Acco Four Pocket Poly Ring Binder with Label Holder; Smoke; 1""""""",4.47
4491,CA-2018-105921,JM-15250,Janet Martin,Los Angeles,90032,FUR-TA-10001095,Chromcraft Round Conference Tables,418.3
4492,CA-2015-150798,JK-15730,Joe Kamberova,Columbus,43229,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,659.99
4493,CA-2015-150798,JK-15730,Joe Kamberova,Columbus,43229,FUR-FU-10000221,Master Caster Door Stop; Brown,8.13
4494,CA-2015-150798,JK-15730,Joe Kamberova,Columbus,43229,OFF-PA-10001972,Xerox 214,36.29
4495,CA-2015-150798,JK-15730,Joe Kamberova,Columbus,43229,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,909.72
4496,CA-2018-112753,CC-12670,Craig Carreira,Los Angeles,90032,FUR-BO-10004015,Bush Andora Bookcase; Maple/Graphite Gray Finish,917.92
4497,CA-2018-112753,CC-12670,Craig Carreira,Los Angeles,90032,OFF-PA-10002036,Xerox 1930,38.88
4498,CA-2018-155075,GW-14605,Giulietta Weimer,Philadelphia,19140,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,631.18
4499,CA-2015-103401,GR-14560,Georgia Rosenberg,San Francisco,94110,OFF-PA-10003309,Xerox 211,12.96
45,CA-2017-118255,ON-18715,Odella Nelson,Eagan,55122,TEC-AC-10000171,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc; 25/Pack,45.98
450,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
4500,CA-2017-124814,FM-14215,Filia McAdams,Bakersfield,93309,OFF-PA-10002787,Xerox 227,12.96
4501,CA-2017-124814,FM-14215,Filia McAdams,Bakersfield,93309,OFF-BI-10000174,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders; Clear,23.2
4502,CA-2015-116757,MS-17980,Michael Stewart,Houston,77095,OFF-PA-10002005,Xerox 225,25.92
4503,CA-2015-116757,MS-17980,Michael Stewart,Houston,77095,OFF-FA-10002815,Staples,21.31
4504,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66
4505,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,361.96
4506,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85
4507,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,818.38
4508,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,OFF-ST-10002301,Tennsco Commercial Shelving,20.34
4509,US-2015-138247,BF-11170,Ben Ferrer,Los Angeles,90045,FUR-FU-10002554,Westinghouse Floor Lamp with Metal Mesh Shade; Black,23.99
451,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,OFF-AR-10003156,50 Colored Long Pencils,30.48
4510,CA-2018-167003,VS-21820,Vivek Sundaresam,Los Angeles,90036,FUR-TA-10001520,Lesro Sheffield Collection Coffee Table; End Table; Center Table; Corner Table,171.29
4511,CA-2017-119935,KM-16225,Kalyca Meade,Springfield,65807,FUR-FU-10001085,3M Polarizing Light Filter Sleeves,37.3
4512,CA-2017-119935,KM-16225,Kalyca Meade,Springfield,65807,OFF-BI-10001597,"""Wilson Jones Ledger-Size; Piano-Hinge Binder; 2""""; Blue""",81.96
4513,CA-2017-118969,LP-17095,Liz Preis,Phoenix,85023,OFF-BI-10002429,Premier Elliptical Ring Binder; Black,54.79
4514,CA-2017-145240,BG-11740,Bruce Geld,Houston,77070,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design; Black,10.78
4515,CA-2017-120873,BW-11200,Ben Wallace,Hampton,23666,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,290.98
4516,US-2018-111920,PS-18970,Paul Stevenson,Tulsa,74133,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,36.44
4517,US-2017-128678,RB-19570,Rob Beeghly,Seattle,98105,OFF-PA-10000807,"""TOPS """"Important Message"""" Pads; Canary; 4-1/4 x 5-1/2; 50 Sheets per Pad""",21.4
4518,US-2017-128678,RB-19570,Rob Beeghly,Seattle,98105,OFF-BI-10002103,Cardinal Slant-D Ring Binder; Heavy Gauge Vinyl,48.66
4519,CA-2017-101385,JW-16075,Julia West,San Francisco,94109,OFF-AR-10004441,BIC Brite Liner Highlighters,16.56
452,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,OFF-AR-10004974,Newell 342,9.84
4520,CA-2018-107167,ND-18460,Neil Ducich,Jacksonville,32216,OFF-ST-10003805,24 Capacity Maxi Data Binder Racks; Pearl,1347.52
4521,CA-2015-109491,LC-16930,Linda Cazamias,Richmond,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31
4522,CA-2015-109491,LC-16930,Linda Cazamias,Richmond,47374,FUR-FU-10000221,Master Caster Door Stop; Brown,20.32
4523,CA-2018-105445,BP-11095,Bart Pistole,Louisville,80027,OFF-FA-10001229,Staples,9.43
4524,CA-2015-107454,RD-19720,Roger Demir,New York City,10024,OFF-LA-10001569,Avery 499,34.86
4525,CA-2015-107454,RD-19720,Roger Demir,New York City,10024,FUR-FU-10004018,Tensor Computer Mounted Lamp,89.34
4526,US-2018-105046,BE-11335,Bill Eplett,Rome,13440,TEC-PH-10004536,Avaya 5420 Digital phone,269.98
4527,US-2018-105046,BE-11335,Bill Eplett,Rome,13440,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9
4528,US-2018-105046,BE-11335,Bill Eplett,Rome,13440,FUR-FU-10004848,DAX Solid Wood Frames,39.08
4529,CA-2018-152856,RS-19765,Roland Schwarz,Marion,43302,TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,116.83
453,CA-2017-166674,RB-19360,Raymond Buch,Auburn,13021,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12
4530,CA-2017-134691,KC-16540,Kelly Collister,Houston,77041,OFF-BI-10002393,Binder Posts,2.3
4531,CA-2017-118759,MB-17305,Maria Bertelson,New York City,10009,FUR-CH-10002335,Hon GuestStacker Chair,408.01
4532,CA-2017-118759,MB-17305,Maria Bertelson,New York City,10009,OFF-ST-10001590,Tenex Personal Project File with Scoop Front Design; Black,40.44
4533,CA-2015-140403,TN-21040,Tanja Norvell,Manteca,95336,FUR-CH-10002774,Global Deluxe Stacking Chair; Gray,122.35
4534,CA-2015-140403,TN-21040,Tanja Norvell,Manteca,95336,OFF-EN-10001219,"""#10- 4 1/8"""" x 9 1/2"""" Security-Tint Envelopes""",15.28
4535,CA-2016-163104,MC-18130,Mike Caudle,Los Angeles,90004,OFF-PA-10001947,Xerox 1974,11.96
4536,CA-2018-138464,VF-21715,Vicky Freymann,Seattle,98115,FUR-FU-10003142,Master Big Foot Doorstop; Beige,15.84
4537,CA-2018-138464,VF-21715,Vicky Freymann,Seattle,98115,OFF-BI-10001543,GBC VeloBinder Manual Binding System,86.38
4538,CA-2018-138464,VF-21715,Vicky Freymann,Seattle,98115,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,18.24
4539,CA-2018-138464,VF-21715,Vicky Freymann,Seattle,98115,OFF-AR-10004757,Crayola Colored Pencils,13.12
454,CA-2018-147277,EB-13705,Ed Braxton,Akron,44312,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,284.36
4540,CA-2016-104129,ES-14080,Erin Smith,Providence,2908,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,105.98
4541,CA-2016-104129,ES-14080,Erin Smith,Providence,2908,FUR-TA-10004152,"""Barricks 18"""" x 48"""" Non-Folding Utility Table with Bottom Storage Shelf""",493.92
4542,US-2018-132206,MK-17905,Michael Kennedy,Chicago,60653,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,5.94
4543,CA-2018-113474,TM-21490,Tony Molinari,Oklahoma City,73120,OFF-EN-10004206,Multimedia Mailers,325.86
4544,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,FUR-CH-10004477,Global Push Button Manager's Chair; Indigo,383.61
4545,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,TEC-PH-10003505,Geemarc AmpliPOWER60,148.48
4546,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,TEC-PH-10000526,Vtech CS6719,537.54
4547,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,1.93
4548,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,OFF-AR-10003190,Newell 32,6.91
4549,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,FUR-FU-10001861,Floodlight Indoor Halogen Bulbs; 1 Bulb per Pack; 60 Watts,7.76
455,CA-2018-147277,EB-13705,Ed Braxton,Akron,44312,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,665.41
4550,CA-2016-126557,RL-19615,Rob Lucas,Chicago,60610,TEC-PH-10003963,GE 2-Jack Phone Line Splitter,659.17
4551,US-2018-107636,NM-18520,Neoma Murray,Manchester,6040,OFF-LA-10003388,Avery 5,5.76
4552,US-2015-165862,GK-14620,Grace Kelly,Los Angeles,90049,FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,351.22
4553,US-2015-106334,JF-15490,Jeremy Farry,San Francisco,94122,FUR-CH-10004886,Bevis Steel Folding Chairs,230.28
4554,US-2015-106334,JF-15490,Jeremy Farry,San Francisco,94122,OFF-PA-10003657,Xerox 1927,12.84
4555,CA-2017-101448,EB-13930,Eric Barreto,La Crosse,54601,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,56.82
4556,CA-2016-130218,SG-20470,Sheri Gordon,Florence,29501,OFF-FA-10003112,Staples,31.56
4557,CA-2016-130218,SG-20470,Sheri Gordon,Florence,29501,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,27.92
